Dep_ID,Video_ID,Response_Video,Group_Size,Loom_Speed,Site,Site_Rep,Trial_Event,Fish_ID,Species,Size,Response_Present,Responseframe_LF,Responseframe_cam3,After_FR,Response_Rank,Response_Category,Speed,Closest_Coral,Distance_to_Coral,X_Coral,Y_Coral,Z_Coral,Distance_to_Stimulus,Neighbor_Proximity,Stimulus_Side,NAS,N,Orientation_Angle,Viewing_Angle,Response_Binary
5,167,No,12,4.0,1,4,22,2,BicolorDamselfish,26.896586359481343,No,,,,,NRL_nr,,1.0,161.18339550464913,499.62854162350425,-774.5822819026232,2665.80708130204,1809.461522947499,37.12595760212408,R,30.916441235922413,5.253618403879344,33.10612236415904,39.93289619875888,0
5,167,No,12,4.0,1,4,22,3,BicolorDamselfish,44.56422583184065,No,,,,,NRL_nr,,1.0,293.32101765134877,726.9758766524362,-532.8169830150938,2533.961814029775,1772.875347479363,35.08880929086112,L,35.03653497568836,26.86950361615977,156.19579483813965,53.24320383272862,0
5,167,No,12,4.0,1,4,22,7,BrownChromis,52.37839790758768,No,,,,,NRL_nr,,1.0,605.8026666308463,459.7643376520653,-470.4222163064436,2439.712291303297,1504.979385790603,43.292609081118584,R,43.467905804088275,10.472489085595942,32.54219178726286,39.21148615739541,0
5,167,No,12,4.0,1,4,22,9,BicolorDamselfish,42.4288026974589,No,,,,,NRL_nr,,1.0,206.232389636596,535.3441084908467,-673.3725412088559,2562.907735757122,1682.607099415383,50.614921593431504,L,35.7039469102681,30.94751475150154,92.585289152028,41.62258875378939,0
5,167,No,12,4.0,1,4,22,10,BicolorDamselfish,22.677059729540876,No,,,,,NRL_nr,,1.0,116.93668300174808,-37.63719139731898,-614.315805118357,2543.839411701327,1313.1864234234065,86.63183793484407,R,32.0524838774464,1.84624035597125,17.491857151820007,32.958035182542645,0
5,167,No,12,4.0,1,4,22,11,BicolorDamselfish,40.35134190127528,No,,,,,NRL_nr,,1.0,165.4000422962079,148.13545628675448,-659.8511075783186,2487.1459730067963,1341.8829607868308,75.71055835227298,L,43.60913015871336,24.322427055141496,56.53461852008691,32.311119419269666,0
5,167,No,12,4.0,1,4,22,12,BrownChromis,93.464018705335,No,,,,,NRL_nr,,1.0,422.22591347587826,525.1070322746916,-429.6395825157987,2429.8575417482507,1471.7396457813938,69.12951792414223,L,36.45013382180892,11.819080710177412,108.52481999476386,44.05542556199436,0
5,168,Yes,14,8.0,1,4,23,1,BicolorDamselfish,41.564836744429456,Yes,2393.0,2387.0,0.0,1.0,FR,1140.2187365546447,1.0,314.1769965511504,-20.598678923520907,-248.58945101801336,2470.4306266858166,739.7843262569992,28.98691730265115,L,30.296986629075633,0.0,160.62447841798476,47.51579788850329,1
5,169,No,13,2.0,1,4,24,1,BrownChromis,50.98335706555307,No,,,,,NRL_nr,,1.0,503.8170217250172,686.4970568196525,-484.8288848557235,2491.253428384047,1769.6233297762867,43.610662906237366,R,46.543023143445694,41.2927293262785,33.08403999014392,52.17931622095638,0
5,169,No,13,2.0,1,4,24,5,BicolorDamselfish,62.99854417586736,No,,,,,NRL_nr,,1.0,66.17970320079527,392.29921142921313,-478.2353170334859,2436.9114446647527,1360.8385302496376,40.88464075513539,L,38.66240713211562,8.369340138770813,119.38207215716687,46.24287715811429,0
